id,start_node_id,end_node_id,relationship_type,tree,remove,S_NAME,E_NAME,type,flag,true_id,concat,type
28039,243446,238398,SAMPLES,hit em up,,Here We Go (Live at the Funhouse),The Big Beat,,,28039-hit em up,243446-238398hit em up,
37938,241514,269830,SAMPLES,hit em up,TRUE,Go Stetsa I,Down To The Grissle,,,37938-hit em up,241514-269830hit em up,
37939,241514,244481,SAMPLES,hit em up,,Go Stetsa I,Scratchin’,,,37939-hit em up,241514-244481hit em up,
58018,249260,303879,SAMPLES,hit em up,,Zungguzungguguzungguzeng,Mad Mad,,,58018-hit em up,249260-303879hit em up,
58022,249267,249260,SAMPLES,hit em up,TRUE,Remix for P is Free,Zungguzungguguzungguzeng,,,58022-hit em up,249267-249260hit em up,
67872,253610,64739,INTERPOLATES,hit em up,,Inspector Gadget,In the Hall of the Mountain King,,,67872-hit em up,253610-64739hit em up,crossfade
1218,232485,271914,COVERS,hit em up,,Walk on By,Walk on By,,1,1218-hit em up,232485-271914hit em up,
88888888001,241514,999999999001,SAMPLES,hit em up,,Go Stetsa I,Looking Out My Window,,,88888888001-hit em up,241514-999999999001hit em up,
88888888002,234958,292940,,hit em up,,Bad Boys,Do or Die Bed Sty,,,88888888002-hit em up,234958-292940hit em up,
88888888003,292940,999999999002,,hit em up,,Do or Die Bed Sty,Change the Beat (Female Version),,,88888888003-hit em up,292940-999999999002hit em up,
88888888004,234896,318725,,hit em up,,Dolly My Baby (Remix),Ring a Ring o’ Roses,,,88888888004-hit em up,234896-318725hit em up,
88888888005,234896,999999999003,,hit em up,,Dolly My Baby (Remix),Maddy Maddy Cry,,,88888888005-hit em up,234896-999999999003hit em up,
88888888006,234896,243911,,hit em up,,Dolly My Baby (Remix),Papa Was Too,,,88888888006-hit em up,234896-243911hit em up,
88888888007,234896,241743,,hit em up,,Dolly My Baby (Remix),Blues and Pants,,,88888888007-hit em up,234896-241743hit em up,
88888888008,234896,232553,,hit em up,,Dolly My Baby (Remix),Long Red,,,88888888008-hit em up,234896-232553hit em up,
88888888009,232157,266746,,hit em up,,La-Di-Da-Di,8 Million Stories,,,88888888009-hit em up,232157-266746hit em up,
88888888010,247604,233253,,hit em up,,Sukiyaki,Sukiyaki,,,88888888010-hit em up,247604-233253hit em up,
88888888011,266746,999999999004,,hit em up,,8 Million Stories,Ending,,,88888888011-hit em up,266746-999999999004hit em up,
88888888012,266746,243196,,hit em up,,8 Million Stories,Living for the City,,,88888888012-hit em up,266746-243196hit em up,
88888888013,243446,236385,,hit em up,,Here We Go (Live at the Funhouse),AJ Scratch,,,88888888013-hit em up,243446-236385hit em up,
88888888014,243446,999999999005,,hit em up,,Here We Go (Live at the Funhouse),"Hand, Hand, Fingers, Thumb",,,88888888014-hit em up,243446-999999999005hit em up,
88888888015,243446,258263,,hit em up,,Here We Go (Live at the Funhouse),Jam Master Jay,,,88888888015-hit em up,243446-258263hit em up,
88888888016,243446,247291,,hit em up,,Here We Go (Live at the Funhouse),Hollis Crew (Krush-Groove 2),,,88888888016-hit em up,243446-247291hit em up,
88888888017,247291,236659,,hit em up,,Hollis Crew (Krush-Groove 2),Sucker M.C.’s (Krush-Groove 1),,,88888888017-hit em up,247291-236659hit em up,
88888888018,258263,244481,,hit em up,,Jam Master Jay,Scratchin’,,,88888888018-hit em up,258263-244481hit em up,
88888888019,258263,234154,,hit em up,,Jam Master Jay,Rocket in the Pocket (Live in Paris),,,88888888019-hit em up,258263-234154hit em up,
88888888020,236385,238256,,hit em up,,AJ Scratch,Take Me to the Mardi Gras,,,88888888020-hit em up,236385-238256hit em up,
88888888021,236385,264583,,hit em up,,AJ Scratch,I Can’t Stop,,,88888888021-hit em up,236385-264583hit em up,
88888888022,236385,246278,,hit em up,,AJ Scratch,Kool is Back,,,88888888022-hit em up,236385-246278hit em up,
88888888023,236385,242993,,hit em up,,AJ Scratch,"Bounce, Rock, Skate, Roll Parts 1 & 2",,,88888888023-hit em up,236385-242993hit em up,
88888888024,236385,250567,,hit em up,,AJ Scratch,Adventures of Super Rhyme (Rap),,,88888888024-hit em up,236385-250567hit em up,
88888888025,236385,246050,,hit em up,,AJ Scratch,The Breaks,,,88888888025-hit em up,236385-246050hit em up,
88888888026,236385,999999999010,,hit em up,,AJ Scratch,And You Know That,,,88888888026-hit em up,236385-999999999010hit em up,
88888888027,238256,76897,,hit em up,,Take Me to the Mardi Gras,Rise and Shine,,,88888888027-hit em up,238256-76897hit em up,
88888888028,238256,265857,,hit em up,,Take Me to the Mardi Gras,The Candy Man,,,88888888028-hit em up,238256-265857hit em up,
88888888029,250567,233860,,hit em up,,Adventures of Super Rhyme (Rap),Blue Suede Shoes,,,88888888029-hit em up,250567-233860hit em up,
88888888030,250567,179284,,hit em up,,Adventures of Super Rhyme (Rap),This Old Man,,,88888888030-hit em up,250567-179284hit em up,
88888888031,250567,242994,,hit em up,,Adventures of Super Rhyme (Rap),Super Sporm,,,88888888031-hit em up,250567-242994hit em up,
88888888032,250567,999999999008,,hit em up,,Adventures of Super Rhyme (Rap),Superman Theme,,,88888888032-hit em up,250567-999999999008hit em up,
88888888033,250567,235853,,hit em up,,Adventures of Super Rhyme (Rap),Funk You Up,,,88888888033-hit em up,250567-235853hit em up,
88888888034,250567,243003,,hit em up,,Adventures of Super Rhyme (Rap),Rapper’s Delight,,,88888888034-hit em up,250567-243003hit em up,
88888888035,246050,243003,,hit em up,,The Breaks,Rapper’s Delight,,,88888888035-hit em up,246050-243003hit em up,
88888888036,999999999010,243003,,hit em up,,And You Know That,Rapper’s Delight,,,88888888036-hit em up,999999999010-243003hit em up,
88888888037,999999999010,999999999009,,hit em up,,And You Know That,Nobody Can Do It Like McDonald’s Can,,,88888888037-hit em up,999999999010-999999999009hit em up,
88888888038,243003,999999999007,,hit em up,,Rapper’s Delight,Fun Loving Rapping,,,88888888038-hit em up,243003-999999999007hit em up,
88888888039,243003,238056,,hit em up,,Rapper’s Delight,Good Times,,,88888888039-hit em up,243003-238056hit em up,
88888888040,243003,999999999006,,hit em up,,Rapper’s Delight,Here Comes That Sound Again,,,88888888040-hit em up,243003-999999999006hit em up,
88888888041,258263,236659,,hit em up,,Jam Master Jay,Sucker M.C.’s (Krush-Groove 1),,,88888888041-hit em up,258263-236659hit em up,
88888888042,999999999015,238398,,hit em up,,Roxanne Roxanne,The Big Beat,,,88888888042-hit em up,999999999015-238398hit em up,
88888888043,236794,264173,,hit em up,,10% Dis,Super Bad,,,88888888043-hit em up,236794-264173hit em up,
88888888044,236794,273548,,hit em up,,10% Dis,Roxanne’s Revenge,,,88888888044-hit em up,236794-273548hit em up,
88888888045,273548,999999999015,,hit em up,,Roxanne’s Revenge,Roxanne Roxanne,,,88888888045-hit em up,273548-999999999015hit em up,
88888888046,999999999015,999999999002,,hit em up,,Roxanne Roxanne,Change the Beat (Female Version),,,88888888046-hit em up,999999999015-999999999002hit em up,
88888888048,241514,233765,,hit em up,,Go Stetsa I,It’s Yours,,,88888888048-hit em up,241514-233765hit em up,
88888888049,233663,999999999011,,hit em up,,Brooklyn’s In The House,Hey Good Lookin’,,,88888888049-hit em up,233663-999999999011hit em up,
88888888050,233663,999999999012,,hit em up,,Brooklyn’s In The House,Brooklyn Style,,,88888888050-hit em up,233663-999999999012hit em up,
88888888051,235060,236659,,hit em up,,Rock Box,Sucker M.C.’s (Krush-Groove 1),,,88888888051-hit em up,235060-236659hit em up,
88888888052,233765,249977,,hit em up,,It’s Yours,I Believe in Music,,,88888888052-hit em up,233765-249977hit em up,
88888888053,233765,255945,,hit em up,,It’s Yours,I Like Funky Music,,,88888888053-hit em up,233765-255945hit em up,
88888888054,233765,265762,,hit em up,,It’s Yours,The Wildstyle (Rap),,,88888888054-hit em up,233765-265762hit em up,
88888888055,233765,242920,,hit em up,,It’s Yours,Daisy Lady,,,88888888055-hit em up,233765-242920hit em up,
88888888056,234148,999999999014,,hit em up,,Gettin’ Money (Get Money Remix),Don’t Test Me,,,88888888056-hit em up,234148-999999999014hit em up,
11004,234409,318106,SAMPLES,the worst,TRUE,Funky Drummer,Goin’ Wild In The Penile,,,11004-the worst,234409-318106the worst,
11180,235859,234409,SAMPLES,the worst,TRUE,Bring the Noise,Funky Drummer,,,11180-the worst,235859-234409the worst,
11187,237216,234409,SAMPLES,the worst,TRUE,The Boomin’ System,Funky Drummer,,,11187-the worst,237216-234409the worst,
17145,235859,237135,SAMPLES,the worst,TRUE,Bring the Noise,Fantastic Freaks At the Dixie,,,17145-the worst,235859-237135the worst,
17146,235859,237136,SAMPLES,the worst,TRUE,Bring the Noise,I Don’t Know What This World Is Coming To,,,17146-the worst,235859-237136the worst,
17147,235859,236383,SAMPLES,the worst,TRUE,Bring the Noise,"Get Up, Get Into It, Get Involved",,,17147-the worst,235859-236383the worst,
17148,235859,237137,SAMPLES,the worst,TRUE,Bring the Noise,Get Off Your Ass and Jam,,,17148-the worst,235859-237137the worst,
17149,235859,237138,SAMPLES,the worst,TRUE,Bring the Noise,Assembly Line,,,17149-the worst,235859-237138the worst,
17230,237216,235859,SAMPLES,the worst,TRUE,The Boomin’ System,Bring the Noise,,,17230-the worst,237216-235859the worst,
20347,244142,236471,SAMPLES,the worst,,Walk Don’t Walk,Sing a Simple Song,,,20347-the worst,244142-236471the worst,
20428,240645,236470,SAMPLES,the worst,TRUE,Hold On,The Payback,,,20428-the worst,240645-236470the worst,
20464,237216,236470,SAMPLES,the worst,TRUE,The Boomin’ System,The Payback,,,20464-the worst,237216-236470the worst,
22779,237135,259613,SAMPLES,the worst,TRUE,Fantastic Freaks At the Dixie,Down By Law,,,22779-the worst,237135-259613the worst,
22796,237135,271782,INTERPOLATES,the worst,TRUE,Fantastic Freaks At the Dixie,Can I Get A Soul Clapp “Fresh Out Of The Pack”,,,22796-the worst,237135-271782the worst,
23147,237216,259801,SAMPLES,the worst,TRUE,The Boomin’ System,Cheesy Rat Blues,,,23147-the worst,237216-259801the worst,
23148,237216,240645,SAMPLES,the worst,TRUE,The Boomin’ System,Hold On,,,23148-the worst,237216-240645the worst,
23159,244142,237216,SAMPLES,the worst,TRUE,Walk Don’t Walk,The Boomin’ System,,,23159-the worst,244142-237216the worst,
31954,239571,259798,SAMPLES,the worst,TRUE,Vapors,Papa Don’t Take No Mess,,,31954-the worst,239571-259798the worst,
31957,259801,239571,SAMPLES,the worst,TRUE,Cheesy Rat Blues,Vapors,,,31957-the worst,259801-239571the worst,
35285,240645,250410,SAMPLES,the worst,TRUE,Hold On,The Firebird (L’oiseau de feu): Infernal Dance of King Kaschei,,,35285-the worst,240645-250410the worst,
35286,240645,65655,SAMPLES,the worst,TRUE,Hold On,Who’s Lovin’ You,,,35286-the worst,240645-65655the worst,
45520,244133,244142,SAMPLES,the worst,,Excuse Me Miss,Walk Don’t Walk,,,45520-the worst,244133-244142the worst,
45521,244143,244133,SAMPLES,the worst,,The Worst,Excuse Me Miss,,,45521-the worst,244143-244133the worst,
45525,244133,244147,INTERPOLATES,the worst,,Excuse Me Miss,Take You Out,,,45525-the worst,244133-244147the worst,
45557,244147,44785,SAMPLES,the worst,TRUE,Take You Out,Wanna Get Down,,,45557-the worst,244147-44785the worst,
45566,244143,12024,INTERPOLATES,the worst,,The Worst,From Time,,,45566-the worst,244143-12024the worst,
80058,271782,258955,INTERPOLATES,the worst,TRUE,Can I Get A Soul Clapp “Fresh Out Of The Pack”,Get Down Tonight,,,80058-the worst,271782-258955the worst,
81859,259801,264890,SAMPLES,the worst,TRUE,Cheesy Rat Blues,Soul Vibrations,,,81859-the worst,259801-264890the worst,
81860,259801,263923,SAMPLES,the worst,TRUE,Cheesy Rat Blues,Better Half,,,81860-the worst,259801-263923the worst,
88964,318106,262849,SAMPLES,the worst,TRUE,Goin’ Wild In The Penile,Person To Person,,,88964-the worst,318106-262849the worst,
171762,12024,8362,SAMPLES,the worst,TRUE,From Time,Belong to the City,,,171762-the worst,12024-8362the worst,
88888888058,244133,234780,,the worst,,Excuse Me Miss,Big Poppa,,,88888888058-the worst,244133-234780the worst,
8956,234780,234014,SAMPLES,the worst,,Big Poppa,Between the Sheets,,,8956-the worst,234780-234014the worst,
12820,234780,234896,SAMPLES,the worst,,Big Poppa,Dolly My Baby (Remix),,,12820-the worst,234780-234896the worst,
12882,234780,234958,INTERPOLATES,the worst,,Big Poppa,Bad Boys,,,12882-the worst,234780-234958the worst,
88888888002,234958,292940,,the worst,,Bad Boys,Do or Die Bed Sty,,,88888888002-the worst,234958-292940the worst,
13504,234958,253610,SAMPLES,the worst,,Bad Boys,Inspector Gadget,,,13504-the worst,234958-253610the worst,
67872,253610,64739,INTERPOLATES,the worst,,Inspector Gadget,In the Hall of the Mountain King,,,67872-the worst,253610-64739the worst,
88888888003,292940,999999999002,,the worst,,Do or Die Bed Sty,Change the Beat (Female Version),,,88888888003-the worst,292940-999999999002the worst,
88888888004,234896,318725,,the worst,,Dolly My Baby (Remix),Ring a Ring o’ Roses,,,88888888004-the worst,234896-318725the worst,
88888888005,234896,999999999003,,the worst,,Dolly My Baby (Remix),Maddy Maddy Cry,,,88888888005-the worst,234896-999999999003the worst,
88888888006,234896,243911,,the worst,,Dolly My Baby (Remix),Papa Was Too,,,88888888006-the worst,234896-243911the worst,
88888888007,234896,241743,,the worst,,Dolly My Baby (Remix),Blues and Pants,,,88888888007-the worst,234896-241743the worst,
88888888008,234896,232553,,the worst,,Dolly My Baby (Remix),Long Red,,,88888888008-the worst,234896-232553the worst,
2960,241459,233256,SAMPLES,no more dream,TRUE,Shimmy Shimmy Ya,Shimmy Shimmy Ya (Instrumental) [2020 Remaster],,,2960-no more dream,241459-233256no more dream,
2965,241459,233257,SAMPLES,no more dream,,Shimmy Shimmy Ya,Have Your Ass Home By 11:00,,,2965-no more dream,241459-233257no more dream,
2968,241459,233258,SAMPLES,no more dream,,Shimmy Shimmy Ya,I Like It,,,2968-no more dream,241459-233258no more dream,
2979,241459,233259,SAMPLES,no more dream,,Shimmy Shimmy Ya,D’ya Like Scratchin’ (Special Version),,,2979-no more dream,241459-233259no more dream,
2980,241459,233260,SAMPLES,no more dream,TRUE,Shimmy Shimmy Ya,Knocks Me Off My Feet,,,2980-no more dream,241459-233260no more dream,
2994,241459,233261,SAMPLES,no more dream,TRUE,Shimmy Shimmy Ya,(Sittin’ On) The Dock of the Bay,,,2994-no more dream,241459-233261no more dream,
3026,233262,235321,SAMPLES,no more dream,,Show & Prove,The Show,,,3026-no more dream,233262-235321no more dream,
3030,241459,233262,SAMPLES,no more dream,,Shimmy Shimmy Ya,Show & Prove,,,3030-no more dream,241459-233262no more dream,
7239,233330,241459,INTERPOLATES,no more dream,,No More Dream,Shimmy Shimmy Ya,,,7239-no more dream,233330-241459no more dream,
15261,235321,253607,SAMPLES,no more dream,,The Show,Jam on the Groove,,,15261-no more dream,235321-253607no more dream,
15262,235321,253608,SAMPLES,no more dream,,The Show,Punk Rock Rap (Punk Rock Mix),,,15262-no more dream,235321-253608no more dream,
15263,235321,239781,SAMPLES,no more dream,,The Show,Change The Beat (French Rap),,,15263-no more dream,235321-239781no more dream,
15264,235321,253609,SAMPLES,no more dream,,The Show,Twist and Shout,,,15264-no more dream,235321-253609no more dream,
15265,235321,253610,SAMPLES,no more dream,,The Show,Inspector Gadget,,,15265-no more dream,235321-253610no more dream,
15336,235321,253662,INTERPOLATES,no more dream,,The Show,Michelle,,,15336-no more dream,235321-253662no more dream,
67872,253610,64739,INTERPOLATES,no more dream,,Inspector Gadget,In the Hall of the Mountain King,,,67872-no more dream,253610-64739no more dream,
88888888009,235321,296577,,no more dream,,The Show,Flash To The Beat,,,88888888009-no more dream,235321-296577no more dream,
88888888010,296577,259879,,no more dream,,Flash To The Beat,You Got the Love,,,88888888010-no more dream,296577-259879no more dream,
88888888011,233262,999999999016,,no more dream,,Show & Prove,Funk City Ola,,,88888888011-no more dream,233262-999999999016no more dream,
88888888012,235321,249337,,no more dream,,The Show,Human Beat Box,,,88888888012-no more dream,235321-249337no more dream,
88888888013,249337,261230,,no more dream,,Human Beat Box,Stick ’Em,,,88888888013-no more dream,249337-261230no more dream,
88888888014,261230,263072,,no more dream,,Stick ’Em,Got To Be Real,,,88888888014-no more dream,261230-263072no more dream,
88888888015,261230,298716,,no more dream,,Stick ’Em,"My Country, ’Tis of Thee",,,88888888015-no more dream,261230-298716no more dream,
88888888016,261230,260601,,no more dream,,Stick ’Em,Celebrate the Good Things,,,88888888016-no more dream,261230-260601no more dream,
88888888017,261230,40243,,no more dream,,Stick ’Em,Rappin And Rocking The House,,,88888888017-no more dream,261230-40243no more dream,
88888888018,261230,78960,,no more dream,,Stick ’Em,Rappin All Over,,,88888888018-no more dream,261230-78960no more dream,
88888888019,233262,247918,,no more dream,,Show & Prove,Theme from Shaft,,,88888888019-no more dream,233262-247918no more dream,
88888888020,233262,999999999017,,no more dream,,Show & Prove,The Garden Freestyle,,,88888888020-no more dream,233262-999999999017no more dream,
88888888021,999999999017,154074,,no more dream,,The Garden Freestyle,The Home of Hip Hop (Long Version),,,88888888021-no more dream,999999999017-154074no more dream,
88888888022,999999999017,999999999018,,no more dream,,The Garden Freestyle,Spread Love (Remix),,,88888888022-no more dream,999999999017-999999999018no more dream,
88888888022,154074,999999999019,,no more dream,,The Home of Hip Hop (Long Version),Damn Right I’m Somebody (Love and Happiness),,,88888888022-no more dream,154074-999999999019no more dream,
88888888023,999999999019,999999999020,,no more dream,,Damn Right I’m Somebody (Love and Happiness),Damn Right I’m Somebody,,,88888888023-no more dream,999999999019-999999999020no more dream,
88888888024,999999999019,255601,,no more dream,,Damn Right I’m Somebody (Love and Happiness),Love and Happiness,,,88888888024-no more dream,999999999019-255601no more dream,
88888888025,999999999018,247152,,no more dream,,Spread Love (Remix),Cussin’ Cryin’ and Carryin’ On,,,88888888025-no more dream,999999999018-247152no more dream,
88888888026,999999999018,270487,,no more dream,,Spread Love (Remix),Spread Love,,,88888888026-no more dream,999999999018-270487no more dream,
88888888027,270487,311816,,no more dream,,Spread Love,What the World Needs Now Is Love,,,88888888027-no more dream,270487-311816no more dream,
88888888028,11487,237235,,how low,,Dum Dee Dum,How Low,,,88888888028-how low,11487-237235how low,
88888888029,237235,235859,,how low,,How Low,Bring the Noise,,,88888888029-how low,237235-235859how low,
88888888030,235859,118357,,how low,,Bring the Noise,Limbo Rock,,,88888888030-how low,235859-118357how low,
88888888031,118357,999999999021,,how low,,Limbo Rock,Limbo Rock,,,88888888031-how low,118357-999999999021how low,
858,232326,234409,SAMPLES,funky drummer 1,,Mathematics,Funky Drummer,,,858-funky drummer 1,232326-234409funky drummer 1,
3470,233528,234409,SAMPLES,funky drummer 1,,Fuck tha Police,Funky Drummer,,,3470-funky drummer 1,233528-234409funky drummer 1,
4908,232233,234409,SAMPLES,funky drummer 1,,Rules,Funky Drummer,,,4908-funky drummer 1,232233-234409funky drummer 1,
11005,254982,234409,SAMPLES,funky drummer 1,,Get Busy,Funky Drummer,,,11005-funky drummer 1,254982-234409funky drummer 1,
11006,318107,234409,SAMPLES,funky drummer 1,,Rock Your World,Funky Drummer,,,11006-funky drummer 1,318107-234409funky drummer 1,
11007,318108,234409,SAMPLES,funky drummer 1,,#MeSeason,Funky Drummer,,,11007-funky drummer 1,318108-234409funky drummer 1,
11008,318109,234409,SAMPLES,funky drummer 1,,Doin’ The Do (7' Radio Mix),Funky Drummer,,,11008-funky drummer 1,318109-234409funky drummer 1,
11009,318110,234409,SAMPLES,funky drummer 1,,What They Call Me,Funky Drummer,,,11009-funky drummer 1,318110-234409funky drummer 1,
11010,318111,234409,SAMPLES,funky drummer 1,,New Ascendance,Funky Drummer,,,11010-funky drummer 1,318111-234409funky drummer 1,
11011,253611,234409,SAMPLES,funky drummer 1,,More Bounce,Funky Drummer,,,11011-funky drummer 1,253611-234409funky drummer 1,
11012,286652,234409,SAMPLES,funky drummer 1,,Never Missin’ a Beat,Funky Drummer,,,11012-funky drummer 1,286652-234409funky drummer 1,
11013,318112,234409,SAMPLES,funky drummer 1,,"Bad, Bad, Bad",Funky Drummer,,,11013-funky drummer 1,318112-234409funky drummer 1,
11014,318113,234409,SAMPLES,funky drummer 1,,Great Big Freak,Funky Drummer,,,11014-funky drummer 1,318113-234409funky drummer 1,
11015,318114,234409,SAMPLES,funky drummer 1,,Look No Further,Funky Drummer,,,11015-funky drummer 1,318114-234409funky drummer 1,
11016,249318,234409,SAMPLES,funky drummer 1,,Mama Said Knock You Out (Remix),Funky Drummer,,,11016-funky drummer 1,249318-234409funky drummer 1,
11017,318115,234409,SAMPLES,funky drummer 1,,Violent Crimes,Funky Drummer,,,11017-funky drummer 1,318115-234409funky drummer 1,
11018,318116,234409,SAMPLES,funky drummer 1,,Septic,Funky Drummer,,,11018-funky drummer 1,318116-234409funky drummer 1,
11019,318117,234409,SAMPLES,funky drummer 1,,At The Zoo,Funky Drummer,,,11019-funky drummer 1,318117-234409funky drummer 1,
11020,318118,234409,SAMPLES,funky drummer 1,,Offal Garnished Twat,Funky Drummer,,,11020-funky drummer 1,318118-234409funky drummer 1,
11021,318119,234409,SAMPLES,funky drummer 1,,Popcorn,Funky Drummer,,,11021-funky drummer 1,318119-234409funky drummer 1,
11022,318120,234409,SAMPLES,funky drummer 1,,Need An Exit (Darkness Took Me),Funky Drummer,,,11022-funky drummer 1,318120-234409funky drummer 1,
11023,318121,234409,SAMPLES,funky drummer 1,,Sliding In My Vagina,Funky Drummer,,,11023-funky drummer 1,318121-234409funky drummer 1,
11024,269402,234409,SAMPLES,funky drummer 1,,Glue Sniffing,Funky Drummer,,,11024-funky drummer 1,269402-234409funky drummer 1,
11025,255766,234409,SAMPLES,funky drummer 1,,He Works,Funky Drummer,,,11025-funky drummer 1,255766-234409funky drummer 1,
11026,252241,234409,SAMPLES,funky drummer 1,,Luv Is a Verb,Funky Drummer,,,11026-funky drummer 1,252241-234409funky drummer 1,
11027,318122,234409,SAMPLES,funky drummer 1,,Hot Potato,Funky Drummer,,,11027-funky drummer 1,318122-234409funky drummer 1,
11028,318123,234409,SAMPLES,funky drummer 1,,Pânico Na Zona Sul,Funky Drummer,,,11028-funky drummer 1,318123-234409funky drummer 1,
11029,237150,234409,SAMPLES,funky drummer 1,,The Boomin’ System (Radio 2),Funky Drummer,,,11029-funky drummer 1,237150-234409funky drummer 1,
11030,237151,234409,SAMPLES,funky drummer 1,,The Boomin’ System (Radio 1),Funky Drummer,,,11030-funky drummer 1,237151-234409funky drummer 1,
